#EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 19-06-2015
#THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

#Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
#air temperature and precipitation series for the European Climate Assessment.
#Int. J. of Climatol., 22, 1441-1453.
#Data and metadata available at http://www.ecad.eu

#FILE FORMAT (MISSING VALUE CODE IS -9999):

#01-06 STAID: Station identifier
#08-13 SOUID: Source identifier
#15-22 DATE : Date YYYYMMDD
#24-28 SS   : sunshine in 0.1 Hours
#30-34 Q_SS : Quality code for SS (0='valid'; 1='suspect'; 9='missing')

#This is the series (SOUID: 107654) of IRELAND, WATERFORD (TYCOR) (STAID: 1760)
#See file sources.txt for more info.



 STAID, SOUID,    DATE,   SS, Q_SS
  1760,107654,19951126,-9999,    9
  1760,107654,19951127,-9999,    9
  1760,107654,19951128,-9999,    9
  1760,107654,19951129,-9999,    9
  1760,107654,19951130,-9999,    9
  1760,107654,19951201,-9999,    9
  1760,107654,19951202,-9999,    9
  1760,107654,19951203,-9999,    9
  1760,107654,19951204,-9999,    9
  1760,107654,19951205,-9999,    9
  1760,107654,19951206,-9999,    9
  1760,107654,19951207,-9999,    9
  1760,107654,19951208,-9999,    9
  1760,107654,19951209,-9999,    9
  1760,107654,19951210,-9999,    9
  1760,107654,19951211,-9999,    9
  1760,107654,19951212,-9999,    9
  1760,107654,19951213,-9999,    9
  1760,107654,19951214,-9999,    9
  1760,107654,19951215,-9999,    9
  1760,107654,19951216,-9999,    9
  1760,107654,19951217,-9999,    9
  1760,107654,19951218,-9999,    9
  1760,107654,19951219,-9999,    9
  1760,107654,19951220,-9999,    9
  1760,107654,19951221,-9999,    9
  1760,107654,19951222,-9999,    9
  1760,107654,19951223,-9999,    9
  1760,107654,19951224,-9999,    9
  1760,107654,19951225,-9999,    9
  1760,107654,19951226,-9999,    9
  1760,107654,19951227,-9999,    9
  1760,107654,19951228,-9999,    9
  1760,107654,19951229,-9999,    9
  1760,107654,19951230,-9999,    9
  1760,107654,19951231,-9999,    9
  1760,107654,19960101,-9999,    9
  1760,107654,19960102,-9999,    9
  1760,107654,19960103,-9999,    9
  1760,107654,19960104,-9999,    9
  1760,107654,19960105,-9999,    9
  1760,107654,19960106,-9999,    9
  1760,107654,19960107,-9999,    9
  1760,107654,19960108,-9999,    9
  1760,107654,19960109,-9999,    9
  1760,107654,19960110,-9999,    9
  1760,107654,19960111,-9999,    9
  1760,107654,19960112,-9999,    9
  1760,107654,19960113,-9999,    9
  1760,107654,19960114,-9999,    9
  1760,107654,19960115,-9999,    9
  1760,107654,19960116,-9999,    9
  1760,107654,19960117,-9999,    9
  1760,107654,19960118,-9999,    9
  1760,107654,19960119,-9999,    9
  1760,107654,19960120,-9999,    9
  1760,107654,19960121,-9999,    9
  1760,107654,19960122,-9999,    9
  1760,107654,19960123,-9999,    9
  1760,107654,19960124,-9999,    9
  1760,107654,19960125,-9999,    9
  1760,107654,19960126,-9999,    9
  1760,107654,19960127,-9999,    9
  1760,107654,19960128,-9999,    9
  1760,107654,19960129,-9999,    9
  1760,107654,19960130,-9999,    9
  1760,107654,19960131,-9999,    9
  1760,107654,19960201,-9999,    9
  1760,107654,19960202,-9999,    9
  1760,107654,19960203,-9999,    9
  1760,107654,19960204,-9999,    9
  1760,107654,19960205,-9999,    9
  1760,107654,19960206,-9999,    9
  1760,107654,19960207,-9999,    9
  1760,107654,19960208,-9999,    9
  1760,107654,19960209,-9999,    9
  1760,107654,19960210,-9999,    9
  1760,107654,19960211,-9999,    9
  1760,107654,19960212,-9999,    9
  1760,107654,19960213,-9999,    9
  1760,107654,19960214,-9999,    9
  1760,107654,19960215,-9999,    9
  1760,107654,19960216,-9999,    9
  1760,107654,19960217,-9999,    9
  1760,107654,19960218,-9999,    9
  1760,107654,19960219,-9999,    9
  1760,107654,19960220,-9999,    9
  1760,107654,19960221,-9999,    9
  1760,107654,19960222,-9999,    9
  1760,107654,19960223,-9999,    9
  1760,107654,19960224,-9999,    9
  1760,107654,19960225,-9999,    9
  1760,107654,19960226,-9999,    9
  1760,107654,19960227,-9999,    9
  1760,107654,19960228,-9999,    9
  1760,107654,19960229,-9999,    9
  1760,107654,19960301,-9999,    9
  1760,107654,19960302,-9999,    9
  1760,107654,19960303,-9999,    9
  1760,107654,19960304,-9999,    9
  1760,107654,19960305,-9999,    9
  1760,107654,19960306,-9999,    9
  1760,107654,19960307,-9999,    9
  1760,107654,19960308,-9999,    9
  1760,107654,19960309,-9999,    9
  1760,107654,19960310,-9999,    9
  1760,107654,19960311,-9999,    9
  1760,107654,19960312,-9999,    9
  1760,107654,19960313,-9999,    9
  1760,107654,19960314,-9999,    9
  1760,107654,19960315,-9999,    9
  1760,107654,19960316,-9999,    9
  1760,107654,19960317,-9999,    9
  1760,107654,19960318,-9999,    9
  1760,107654,19960319,-9999,    9
  1760,107654,19960320,-9999,    9
  1760,107654,19960321,-9999,    9
  1760,107654,19960322,-9999,    9
  1760,107654,19960323,-9999,    9
  1760,107654,19960324,-9999,    9
  1760,107654,19960325,-9999,    9
  1760,107654,19960326,-9999,    9
  1760,107654,19960327,-9999,    9
  1760,107654,19960328,-9999,    9
  1760,107654,19960329,-9999,    9
  1760,107654,19960330,-9999,    9
  1760,107654,19960331,-9999,    9
  1760,107654,19960401,-9999,    9
  1760,107654,19960402,-9999,    9
  1760,107654,19960403,-9999,    9
  1760,107654,19960404,-9999,    9
  1760,107654,19960405,-9999,    9
  1760,107654,19960406,-9999,    9
  1760,107654,19960407,-9999,    9
  1760,107654,19960408,-9999,    9
  1760,107654,19960409,-9999,    9
  1760,107654,19960410,-9999,    9
  1760,107654,19960411,-9999,    9
  1760,107654,19960412,-9999,    9
  1760,107654,19960413,-9999,    9
  1760,107654,19960414,-9999,    9
  1760,107654,19960415,-9999,    9
  1760,107654,19960416,-9999,    9
  1760,107654,19960417,-9999,    9
  1760,107654,19960418,-9999,    9
  1760,107654,19960419,-9999,    9
  1760,107654,19960420,-9999,    9
  1760,107654,19960421,-9999,    9
  1760,107654,19960422,-9999,    9
  1760,107654,19960423,-9999,    9
  1760,107654,19960424,-9999,    9
  1760,107654,19960425,-9999,    9
  1760,107654,19960426,-9999,    9
  1760,107654,19960427,-9999,    9
  1760,107654,19960428,-9999,    9
  1760,107654,19960429,-9999,    9
  1760,107654,19960430,-9999,    9
  1760,107654,19960501,-9999,    9
  1760,107654,19960502,-9999,    9
  1760,107654,19960503,-9999,    9
  1760,107654,19960504,-9999,    9
  1760,107654,19960505,-9999,    9
  1760,107654,19960506,-9999,    9
  1760,107654,19960507,-9999,    9
  1760,107654,19960508,-9999,    9
  1760,107654,19960509,-9999,    9
  1760,107654,19960510,-9999,    9
  1760,107654,19960511,-9999,    9
  1760,107654,19960512,-9999,    9
  1760,107654,19960513,-9999,    9
  1760,107654,19960514,-9999,    9
  1760,107654,19960515,-9999,    9
  1760,107654,19960516,-9999,    9
  1760,107654,19960517,-9999,    9
  1760,107654,19960518,-9999,    9
  1760,107654,19960519,-9999,    9
  1760,107654,19960520,-9999,    9
  1760,107654,19960521,-9999,    9
  1760,107654,19960522,-9999,    9
  1760,107654,19960523,-9999,    9
  1760,107654,19960524,-9999,    9
  1760,107654,19960525,-9999,    9
  1760,107654,19960526,-9999,    9
  1760,107654,19960527,-9999,    9
  1760,107654,19960528,-9999,    9
  1760,107654,19960529,-9999,    9
  1760,107654,19960530,-9999,    9
  1760,107654,19960531,-9999,    9
  1760,107654,19960601,-9999,    9
  1760,107654,19960602,-9999,    9
  1760,107654,19960603,-9999,    9
  1760,107654,19960604,-9999,    9
  1760,107654,19960605,-9999,    9
  1760,107654,19960606,-9999,    9
  1760,107654,19960607,-9999,    9
  1760,107654,19960608,-9999,    9
  1760,107654,19960609,-9999,    9
  1760,107654,19960610,-9999,    9
  1760,107654,19960611,-9999,    9
  1760,107654,19960612,-9999,    9
  1760,107654,19960613,-9999,    9
  1760,107654,19960614,-9999,    9
  1760,107654,19960615,-9999,    9
  1760,107654,19960616,-9999,    9
  1760,107654,19960617,-9999,    9
  1760,107654,19960618,-9999,    9
  1760,107654,19960619,-9999,    9
  1760,107654,19960620,-9999,    9
  1760,107654,19960621,-9999,    9
  1760,107654,19960622,-9999,    9
  1760,107654,19960623,-9999,    9
  1760,107654,19960624,-9999,    9
  1760,107654,19960625,-9999,    9
  1760,107654,19960626,-9999,    9
  1760,107654,19960627,-9999,    9
  1760,107654,19960628,-9999,    9
  1760,107654,19960629,-9999,    9
  1760,107654,19960630,-9999,    9
  1760,107654,19960701,-9999,    9
  1760,107654,19960702,-9999,    9
  1760,107654,19960703,-9999,    9
  1760,107654,19960704,-9999,    9
  1760,107654,19960705,-9999,    9
  1760,107654,19960706,-9999,    9
  1760,107654,19960707,-9999,    9
  1760,107654,19960708,-9999,    9
  1760,107654,19960709,-9999,    9
  1760,107654,19960710,-9999,    9
  1760,107654,19960711,-9999,    9
  1760,107654,19960712,-9999,    9
  1760,107654,19960713,-9999,    9
  1760,107654,19960714,-9999,    9
  1760,107654,19960715,-9999,    9
  1760,107654,19960716,-9999,    9
  1760,107654,19960717,-9999,    9
  1760,107654,19960718,-9999,    9
  1760,107654,19960719,-9999,    9
  1760,107654,19960720,-9999,    9
  1760,107654,19960721,-9999,    9
  1760,107654,19960722,-9999,    9
  1760,107654,19960723,-9999,    9
  1760,107654,19960724,-9999,    9
  1760,107654,19960725,-9999,    9
  1760,107654,19960726,-9999,    9
  1760,107654,19960727,-9999,    9
  1760,107654,19960728,-9999,    9
  1760,107654,19960729,-9999,    9
  1760,107654,19960730,-9999,    9
  1760,107654,19960731,-9999,    9
  1760,107654,19960801,-9999,    9
  1760,107654,19960802,-9999,    9
  1760,107654,19960803,-9999,    9
  1760,107654,19960804,-9999,    9
  1760,107654,19960805,-9999,    9
  1760,107654,19960806,-9999,    9
  1760,107654,19960807,-9999,    9
  1760,107654,19960808,-9999,    9
  1760,107654,19960809,-9999,    9
  1760,107654,19960810,-9999,    9
  1760,107654,19960811,-9999,    9
  1760,107654,19960812,-9999,    9
  1760,107654,19960813,-9999,    9
  1760,107654,19960814,-9999,    9
  1760,107654,19960815,-9999,    9
  1760,107654,19960816,-9999,    9
  1760,107654,19960817,-9999,    9
  1760,107654,19960818,-9999,    9
  1760,107654,19960819,-9999,    9
  1760,107654,19960820,-9999,    9
  1760,107654,19960821,-9999,    9
  1760,107654,19960822,-9999,    9
  1760,107654,19960823,-9999,    9
  1760,107654,19960824,-9999,    9
  1760,107654,19960825,-9999,    9
  1760,107654,19960826,-9999,    9
  1760,107654,19960827,-9999,    9
  1760,107654,19960828,-9999,    9
  1760,107654,19960829,-9999,    9
  1760,107654,19960830,-9999,    9
  1760,107654,19960831,-9999,    9
  1760,107654,19960901,-9999,    9
  1760,107654,19960902,-9999,    9
  1760,107654,19960903,-9999,    9
  1760,107654,19960904,-9999,    9
  1760,107654,19960905,-9999,    9
  1760,107654,19960906,-9999,    9
  1760,107654,19960907,-9999,    9
  1760,107654,19960908,-9999,    9
  1760,107654,19960909,-9999,    9
  1760,107654,19960910,-9999,    9
  1760,107654,19960911,-9999,    9
  1760,107654,19960912,-9999,    9
  1760,107654,19960913,-9999,    9
  1760,107654,19960914,-9999,    9
  1760,107654,19960915,-9999,    9
  1760,107654,19960916,-9999,    9
  1760,107654,19960917,-9999,    9
  1760,107654,19960918,-9999,    9
  1760,107654,19960919,-9999,    9
  1760,107654,19960920,-9999,    9
  1760,107654,19960921,-9999,    9
  1760,107654,19960922,-9999,    9
  1760,107654,19960923,-9999,    9
  1760,107654,19960924,-9999,    9
  1760,107654,19960925,-9999,    9
  1760,107654,19960926,-9999,    9
  1760,107654,19960927,-9999,    9
  1760,107654,19960928,-9999,    9
  1760,107654,19960929,-9999,    9
  1760,107654,19960930,-9999,    9
  1760,107654,19961001,-9999,    9
  1760,107654,19961002,-9999,    9
  1760,107654,19961003,-9999,    9
  1760,107654,19961004,-9999,    9
  1760,107654,19961005,-9999,    9
  1760,107654,19961006,-9999,    9
  1760,107654,19961007,-9999,    9
  1760,107654,19961008,-9999,    9
  1760,107654,19961009,-9999,    9
  1760,107654,19961010,-9999,    9
  1760,107654,19961011,-9999,    9
  1760,107654,19961012,-9999,    9
  1760,107654,19961013,-9999,    9
  1760,107654,19961014,-9999,    9
  1760,107654,19961015,-9999,    9
  1760,107654,19961016,-9999,    9
  1760,107654,19961017,-9999,    9
  1760,107654,19961018,-9999,    9
  1760,107654,19961019,-9999,    9
  1760,107654,19961020,-9999,    9
  1760,107654,19961021,-9999,    9
  1760,107654,19961022,-9999,    9
  1760,107654,19961023,-9999,    9
  1760,107654,19961024,-9999,    9
  1760,107654,19961025,-9999,    9
  1760,107654,19961026,-9999,    9
  1760,107654,19961027,-9999,    9
  1760,107654,19961028,-9999,    9
  1760,107654,19961029,-9999,    9
  1760,107654,19961030,-9999,    9
  1760,107654,19961031,-9999,    9
  1760,107654,19961101,-9999,    9
  1760,107654,19961102,-9999,    9
  1760,107654,19961103,-9999,    9
  1760,107654,19961104,-9999,    9
  1760,107654,19961105,-9999,    9
  1760,107654,19961106,-9999,    9
  1760,107654,19961107,-9999,    9
  1760,107654,19961108,-9999,    9
  1760,107654,19961109,-9999,    9
  1760,107654,19961110,-9999,    9
  1760,107654,19961111,-9999,    9
  1760,107654,19961112,-9999,    9
  1760,107654,19961113,-9999,    9
  1760,107654,19961114,-9999,    9
  1760,107654,19961115,-9999,    9
  1760,107654,19961116,-9999,    9
  1760,107654,19961117,-9999,    9
  1760,107654,19961118,-9999,    9
  1760,107654,19961119,-9999,    9
  1760,107654,19961120,-9999,    9
  1760,107654,19961121,-9999,    9
  1760,107654,19961122,-9999,    9
  1760,107654,19961123,-9999,    9
  1760,107654,19961124,-9999,    9
  1760,107654,19961125,-9999,    9
  1760,107654,19961126,-9999,    9
  1760,107654,19961127,-9999,    9
  1760,107654,19961128,-9999,    9
  1760,107654,19961129,-9999,    9
  1760,107654,19961130,-9999,    9
  1760,107654,19961201,-9999,    9
  1760,107654,19961202,-9999,    9
  1760,107654,19961203,-9999,    9
  1760,107654,19961204,-9999,    9
  1760,107654,19961205,-9999,    9
  1760,107654,19961206,-9999,    9
  1760,107654,19961207,-9999,    9
  1760,107654,19961208,-9999,    9
  1760,107654,19961209,-9999,    9
  1760,107654,19961210,-9999,    9
  1760,107654,19961211,-9999,    9
  1760,107654,19961212,-9999,    9
  1760,107654,19961213,-9999,    9
  1760,107654,19961214,-9999,    9
  1760,107654,19961215,-9999,    9
  1760,107654,19961216,-9999,    9
  1760,107654,19961217,-9999,    9
  1760,107654,19961218,-9999,    9
  1760,107654,19961219,-9999,    9
  1760,107654,19961220,-9999,    9
  1760,107654,19961221,-9999,    9
  1760,107654,19961222,-9999,    9
  1760,107654,19961223,-9999,    9
  1760,107654,19961224,-9999,    9
  1760,107654,19961225,-9999,    9
  1760,107654,19961226,-9999,    9
  1760,107654,19961227,-9999,    9
  1760,107654,19961228,-9999,    9
  1760,107654,19961229,-9999,    9
  1760,107654,19961230,-9999,    9
  1760,107654,19961231,-9999,    9
  1760,107654,19970101,-9999,    9
  1760,107654,19970102,-9999,    9
  1760,107654,19970103,-9999,    9
  1760,107654,19970104,-9999,    9
  1760,107654,19970105,-9999,    9
  1760,107654,19970106,-9999,    9
  1760,107654,19970107,-9999,    9
  1760,107654,19970108,-9999,    9
  1760,107654,19970109,-9999,    9
  1760,107654,19970110,-9999,    9
  1760,107654,19970111,-9999,    9
  1760,107654,19970112,-9999,    9
  1760,107654,19970113,-9999,    9
  1760,107654,19970114,-9999,    9
  1760,107654,19970115,-9999,    9
  1760,107654,19970116,-9999,    9
  1760,107654,19970117,-9999,    9
  1760,107654,19970118,-9999,    9
  1760,107654,19970119,-9999,    9
  1760,107654,19970120,-9999,    9
  1760,107654,19970121,-9999,    9
  1760,107654,19970122,-9999,    9
  1760,107654,19970123,-9999,    9
  1760,107654,19970124,-9999,    9
  1760,107654,19970125,-9999,    9
  1760,107654,19970126,-9999,    9
  1760,107654,19970127,-9999,    9
  1760,107654,19970128,-9999,    9
  1760,107654,19970129,-9999,    9
  1760,107654,19970130,-9999,    9
  1760,107654,19970131,-9999,    9
  1760,107654,19970201,-9999,    9
  1760,107654,19970202,-9999,    9
  1760,107654,19970203,-9999,    9
  1760,107654,19970204,-9999,    9
  1760,107654,19970205,-9999,    9
  1760,107654,19970206,-9999,    9
  1760,107654,19970207,-9999,    9
  1760,107654,19970208,-9999,    9
  1760,107654,19970209,-9999,    9
  1760,107654,19970210,-9999,    9
  1760,107654,19970211,-9999,    9
  1760,107654,19970212,-9999,    9
  1760,107654,19970213,-9999,    9
  1760,107654,19970214,-9999,    9
  1760,107654,19970215,-9999,    9
  1760,107654,19970216,-9999,    9
  1760,107654,19970217,-9999,    9
  1760,107654,19970218,-9999,    9
  1760,107654,19970219,-9999,    9
  1760,107654,19970220,-9999,    9
  1760,107654,19970221,-9999,    9
  1760,107654,19970222,-9999,    9
  1760,107654,19970223,-9999,    9
  1760,107654,19970224,-9999,    9
  1760,107654,19970225,-9999,    9
  1760,107654,19970226,-9999,    9
  1760,107654,19970227,-9999,    9
  1760,107654,19970228,-9999,    9
  1760,107654,19970301,-9999,    9
  1760,107654,19970302,-9999,    9
  1760,107654,19970303,-9999,    9
  1760,107654,19970304,-9999,    9
  1760,107654,19970305,-9999,    9
  1760,107654,19970306,-9999,    9
  1760,107654,19970307,-9999,    9
  1760,107654,19970308,-9999,    9
  1760,107654,19970309,-9999,    9
  1760,107654,19970310,-9999,    9
  1760,107654,19970311,-9999,    9
  1760,107654,19970312,-9999,    9
  1760,107654,19970313,-9999,    9
  1760,107654,19970314,-9999,    9
  1760,107654,19970315,-9999,    9
  1760,107654,19970316,-9999,    9
  1760,107654,19970317,-9999,    9
  1760,107654,19970318,-9999,    9
  1760,107654,19970319,-9999,    9
  1760,107654,19970320,-9999,    9
  1760,107654,19970321,-9999,    9
  1760,107654,19970322,-9999,    9
