Station Name: JohnstownII
Station Height: 62 M 
Latitude:52.300  ,Longitude: -6.490


maxtp: -  Maximum Air Temperature (C)	  
mintp: -  Minimum  Air Temperature (C)	
rain: -	  Precipitation Amount (mm)
cbl:  -   Mean CBL Pressure (hpa)
wdsp: -	  Mean Wind Speed (knot)
hm: -	  Highest ten minute mean wind speed (knot)		                 
ddhm: -	  Mean Wind Direction over 10 minutes at time of highest 10 minute mean (degree)                  
hg: -	  Highest Gust (knot)
soil  -   Mean 10cm soil temperature (C)
i: -	  Indicator

date,imax,maxtp,imin,mintp,irain,rain,cbl,wdsp,ihm,hm,iddhm,ddhm,ihg,hg,soil 
14-nov-2010,0,8.6,0,0.1,0,0.1,991.7,2.9,0,4,0,270,0,8,5.428 
15-nov-2010,0,9.9,0,0.7,0,2.4,1006.0,2.6,0,6,0,270,0,10,4.911 
16-nov-2010,0,10.6,0,1.1,0,12.9,1001.7,9.3,0,23,0,140,0,36,5.664 
17-nov-2010,0,11.5,0,7.7,0,20.2,988.7,10.3,0,23,0,140,0,42,8.220 
18-nov-2010,0,11.3,0,4.6,0,0.6,993.1,6.9,0,12,0,200,0,23,8.273 
19-nov-2010,0,10.0,0,3.3,0,6.8,1001.1,3.7,0,9,0,90,0,18,6.628 
20-nov-2010,0,10.1,0,6.1,0,0.2,1006.5,7.2,0,11,0,90,0,18,8.267 
21-nov-2010,0,8.0,0,3.2,0,3.1,1009.0,6.7,0,10,0,10,0,18,6.757 
22-nov-2010,0,6.7,0,2.9,0,1.7,1007.5,6.5,0,9,0,340,0,16,5.540 
23-nov-2010,0,7.6,0,1.9,0,0.5,1009.3,5.9,0,8,0,330,0,14,5.595 
24-nov-2010,0,5.9,0,1.1,0,0.4,1007.9,6.0,0,10,0,330,0,17,4.952 
25-nov-2010,0,4.1,0,-0.2,0,0.4,1008.8,8.4,0,15,0,340,0,24,3.133 
26-nov-2010,0,4.6,0,0.3,0,0.0,1003.4,8.1,0,14,0,330,0,25,3.749 
27-nov-2010,0,1.3,0,-2.7,0,9.5,1001.3,7.8,0,11,0,340,0,20,2.265 
28-nov-2010,0,-1.5,0,-4.4,0,7.0,1001.4,5.9,0,9,0,340,0,13,2.291 
29-nov-2010,0,4.1,0,-4.6,0,0.6,1007.0,5.6,0,11,0,90,0,17,2.283 
30-nov-2010,0,4.2,0,-1.9,0,1.7,1009.2,9.5,0,17,0,80,0,29,2.227 
01-dec-2010,0,2.7,0,-2.6,0,6.8,1008.0,8.3,0,11,0,330,0,24,1.962 
02-dec-2010,0,0.5,0,-3.0,0,7.6,1008.1,9.0,0,13,0,330,0,20,1.970 
03-dec-2010,0,3.9,0,-4.5,0,3.3,1003.0,5.1,0,11,0,210,0,20,1.870 
04-dec-2010,0,3.8,0,-1.1,0,0.2,997.8,4.9,0,10,0,330,0,16,1.910 
05-dec-2010,0,1.7,0,-4.5,0,0.0,999.8,6.6,0,12,0,340,0,19,1.547 
06-dec-2010,0,4.9,0,-2.4,0,0.0,996.6,4.0,0,7,0,330,0,11,1.458 
07-dec-2010,0,2.4,0,-0.2,0,10.8,1000.5,5.4,0,10,0,0,0,19,1.440 
08-dec-2010,0,1.6,0,-2.6,0,0.0,1014.5,8.8,0,12,0,330,0,19,1.190 
09-dec-2010,0,5.4,0,-1.4,0,0.0,1026.4,4.5,0,9,0,270,0,15,1.138 
10-dec-2010,0,7.6,0,3.0,0,0.0,1027.9,3.3,0,7,0,290,0,14,2.381 
11-dec-2010,0,5.6,0,1.8,0,0.0,1022.5,3.7,0,6,0,330,0,11,3.794 
12-dec-2010,0,7.5,0,2.4,0,0.0,1018.4,5.8,0,10,0,120,0,15,3.670 
13-dec-2010,0,6.0,0,2.4,0,0.1,1022.8,4.0,0,7,0,110,0,11,3.005 
14-dec-2010,0,5.8,0,2.0,0,0.0,1030.1,6.1,0,9,0,330,0,16,3.168 
15-dec-2010,0,5.5,0,3.8,0,0.0,1031.2,5.7,0,10,0,330,0,15,3.790 
16-dec-2010,0,7.7,0,-0.9,0,1.0,1015.0,7.6,0,13,0,320,0,23,4.222 
17-dec-2010,0,1.7,0,-1.7,0,0.0,994.7,6.2,0,9,0,280,0,18,1.631 
18-dec-2010,0,1.5,0,-3.8,0,0.0,986.4,4.3,0,7,0,300,0,14,0.875 
19-dec-2010,0,2.8,0,-2.8,0,0.0,989.0,6.3,0,10,0,110,0,16,0.427 
20-dec-2010,0,2.4,0,-2.5,0,0.0,994.2,6.3,0,9,0,330,0,15,0.285 
21-dec-2010,0,-0.6,0,-4.4,0,2.8,997.9,7.6,0,10,0,330,0,16,-0.086 
22-dec-2010,0,0.1,0,-3.1,0,0.6,1003.6,7.1,0,9,0,340,0,15,0.054 
23-dec-2010,0,0.6,0,-2.9,0,2.0,1011.5,7.4,0,10,0,330,0,16,0.183 
24-dec-2010,0,0.9,0,-3.8,0,0.1,1017.8,8.4,0,11,0,330,0,17,0.280 
25-dec-2010,0,3.4,0,-1.8,0,0.0,1022.2,4.2,0,9,0,330,0,14,0.321 
26-dec-2010,0,7.3,0,1.6,0,4.2,1013.3,10.8,0,16,0,180,0,30,1.468 
27-dec-2010,0,10.0,0,6.6,0,38.2,1000.0,11.3,0,15,0,180,0,29,5.156 
28-dec-2010,0,10.7,0,9.3,0,0.9,1001.7,7.0,0,10,0,210,0,15,7.174 
29-dec-2010,0,9.9,0,8.5,0,1.8,1010.4,4.2,0,8,0,190,0,14,7.653 
30-dec-2010,0,8.6,0,7.3,0,0.6,1016.5,4.0,0,6,0,90,0,10,7.480 
31-dec-2010,0,7.6,0,5.4,0,0.0,1020.2,3.3,0,7,0,90,0,11,6.425 
01-jan-2011,0,7.6,0,4.0,0,0.0,1021.5,4.2,0,7,0,330,0,12,5.823 
02-jan-2011,0,4.3,0,1.9,0,0.1,1022.8,5.5,0,10,0,20,0,19,4.256 
03-jan-2011,0,3.8,0,0.6,0,0.0,1017.2,2.6,0,5,0,330,0,8,3.324 
04-jan-2011,0,7.1,0,2.5,0,0.0,1003.4,6.9,0,13,0,230,0,21,3.970 
05-jan-2011,0,6.6,0,0.5,0,0.6,990.8,5.1,0,10,0,240,0,18,4.063 
06-jan-2011,0,4.2,0,0.2,0,0.0,991.1,6.0,0,9,0,10,0,14,2.389 
07-jan-2011,0,8.9,0,1.2,0,10.1,988.2,8.3,0,14,0,70,0,23,3.018 
08-jan-2011,0,5.1,0,-0.1,0,0.0,990.0,8.0,0,16,0,340,0,26,2.988 
09-jan-2011,0,7.3,0,-0.6,0,0.0,1002.8,4.6,0,8,0,200,0,12,2.037 
10-jan-2011,0,9.1,0,5.9,0,24.9,996.2,9.7,0,16,0,180,0,27,5.088 
11-jan-2011,0,8.6,0,3.9,0,9.1,998.2,7.0,0,14,0,320,0,28,5.136 
12-jan-2011,0,10.0,0,8.6,0,8.7,999.9,9.3,0,13,0,230,0,21,7.273 
13-jan-2011,0,10.1,0,8.8,0,0.7,999.7,8.1,0,14,0,230,0,24,8.118 
14-jan-2011,0,10.3,0,6.5,0,3.3,999.8,10.1,0,15,0,200,0,24,7.885 
15-jan-2011,0,10.7,0,9.0,0,8.6,998.1,17.8,0,21,0,210,0,35,8.265 
16-jan-2011,0,10.6,0,5.4,0,1.0,1004.2,9.5,0,18,0,210,0,32,8.355 
17-jan-2011,0,6.5,0,3.1,0,0.2,1014.7,3.3,0,6,0,340,0,10,5.330 
18-jan-2011,0,7.6,0,0.3,0,0.0,1024.1,3.6,0,5,0,280,0,9,3.893 
19-jan-2011,0,7.5,0,-1.2,0,0.0,1029.7,3.0,0,5,0,350,0,6,2.842 
20-jan-2011,0,7.0,0,0.8,0,0.1,1032.0,4.2,0,6,0,80,0,9,2.712 
21-jan-2011,0,4.3,0,0.4,0,0.0,1034.7,4.7,0,7,0,330,0,13,2.474 
22-jan-2011,0,6.7,0,1.6,0,0.0,1034.9,4.9,0,7,0,340,0,11,2.962 
23-jan-2011,0,7.0,0,1.6,0,0.0,1033.3,6.0,0,8,0,330,0,13,3.706 
24-jan-2011,0,7.0,0,4.1,0,0.0,1028.1,6.3,0,9,0,290,0,18,4.339 
25-jan-2011,0,8.8,0,5.5,0,1.7,1015.7,6.3,0,10,0,300,0,19,5.292 
26-jan-2011,0,7.7,0,4.6,0,0.3,1009.5,8.8,0,13,0,20,0,25,5.423 
27-jan-2011,0,5.8,0,2.3,0,0.0,1015.7,10.4,0,14,0,90,0,21,3.725 
28-jan-2011,0,3.1,0,-1.0,0,0.0,1018.2,6.3,0,10,0,80,0,16,2.763 
29-jan-2011,0,3.8,0,-1.0,0,0.0,1017.8,4.6,0,8,0,60,0,16,1.997 
30-jan-2011,0,3.5,0,-3.3,0,0.0,1018.5,2.8,0,5,0,300,0,9,2.116 
31-jan-2011,0,7.8,0,-3.1,0,0.1,1017.2,6.4,0,14,0,220,0,23,1.912 
01-feb-2011,0,10.9,0,4.7,0,4.8,1016.9,6.4,0,13,0,230,0,23,5.578 
02-feb-2011,0,9.9,0,4.5,0,0.7,1012.9,11.8,0,19,0,220,0,36,6.409 
03-feb-2011,0,10.0,0,4.0,0,0.0,1009.8,12.8,0,23,0,220,0,39,5.080 
04-feb-2011,0,10.8,0,9.1,0,0.5,1003.0,18.8,0,22,0,220,0,39,7.665 
05-feb-2011,0,10.7,0,9.8,0,3.6,1004.1,16.4,0,19,0,230,0,35,8.375 
06-feb-2011,0,10.7,0,9.1,0,1.7,1004.2,17.0,0,22,0,210,0,38,8.547 
07-feb-2011,0,10.4,0,0.9,0,1.3,1002.8,11.3,0,24,0,210,0,41,7.633 
08-feb-2011,0,9.0,0,-0.1,0,10.8,1009.3,7.5,0,15,0,170,0,28,4.975 
09-feb-2011,0,9.6,0,7.0,0,27.0,1003.4,9.2,0,13,0,320,0,23,7.812 
10-feb-2011,0,8.4,0,4.9,0,1.2,1002.7,4.2,0,8,0,60,0,14,7.343 
11-feb-2011,0,10.0,0,4.3,0,4.3,1001.8,5.6,0,9,0,160,0,17,7.742 
12-feb-2011,0,8.5,0,1.3,0,5.2,997.5,8.1,0,16,0,170,0,28,5.832 
13-feb-2011,0,9.4,0,3.1,0,8.5,987.6,5.1,0,18,0,170,0,31,7.029 
14-feb-2011,0,6.6,0,0.8,0,0.3,988.1,5.6,0,12,0,130,0,23,4.819 
15-feb-2011,0,8.4,0,4.2,0,7.4,978.2,10.3,0,17,0,100,0,26,5.661 
16-feb-2011,0,7.7,0,0.8,0,5.9,984.7,4.6,0,13,0,90,0,21,4.314 
17-feb-2011,0,8.7,0,3.8,0,0.1,996.2,2.7,0,5,0,140,0,8,5.655 
18-feb-2011,0,8.9,0,6.3,0,8.4,998.2,8.7,0,17,0,140,0,26,6.710 
19-feb-2011,0,8.5,0,6.6,0,0.4,1000.3,4.5,0,8,0,240,0,13,7.719 
20-feb-2011,0,8.7,0,6.8,0,3.3,1003.3,9.9,0,15,0,130,0,25,7.550 
21-feb-2011,0,11.6,0,6.7,0,0.9,1003.7,4.6,0,7,0,170,0,13,8.350 
22-feb-2011,0,9.0,0,6.3,0,3.3,1006.5,5.2,0,9,0,200,0,15,7.930 
23-feb-2011,0,10.3,0,8.1,0,1.3,1007.7,8.3,0,13,0,230,0,24,8.695 
24-feb-2011,0,11.6,0,8.2,0,0.2,1012.3,11.0,0,14,0,210,0,24,9.015 
25-feb-2011,0,10.0,0,7.6,0,10.7,1011.3,9.6,0,16,0,210,0,25,9.110 
26-feb-2011,0,10.1,0,3.7,0,1.7,1012.3,5.7,0,10,0,270,0,18,8.068 
27-feb-2011,0,9.9,0,3.4,0,0.3,1020.7,7.4,0,14,0,340,0,24,6.337 
28-feb-2011,0,9.3,0,1.9,0,0.0,1027.9,4.7,0,8,0,340,0,12,5.984 
01-mar-2011,0,8.6,0,1.6,0,0.1,1032.4,3.8,0,7,0,90,0,11,5.727 
02-mar-2011,0,6.8,0,1.1,0,0.0,1031.8,3.3,0,6,0,330,0,9,4.633 
03-mar-2011,0,8.4,0,0.3,0,0.0,1030.1,6.3,0,10,0,60,0,18,4.850 
04-mar-2011,0,7.6,0,3.1,0,0.0,1027.1,4.5,0,8,0,10,0,11,5.875 
05-mar-2011,0,7.9,0,4.2,0,0.0,1025.2,4.6,0,8,0,50,0,13,6.294 
06-mar-2011,0,7.1,0,1.3,0,0.0,1024.3,3.8,0,8,0,140,0,14,6.278 
07-mar-2011,0,7.5,0,-1.0,0,0.0,1021.8,2.7,0,6,0,90,0,10,5.758 
08-mar-2011,0,8.9,0,-1.5,0,0.0,1013.6,7.0,0,14,0,220,0,21,5.075 
09-mar-2011,0,11.1,0,4.9,0,0.2,1008.6,9.4,0,16,0,240,0,30,6.691 
10-mar-2011,0,11.9,0,4.4,0,0.1,1005.7,10.4,0,17,0,260,0,28,7.729 
11-mar-2011,0,10.2,0,3.8,0,0.3,1002.9,10.1,0,19,0,220,0,31,6.720 
12-mar-2011,0,10.6,0,2.4,0,3.2,993.1,7.4,0,12,0,200,0,22,7.909 
13-mar-2011,0,9.2,0,-0.8,0,0.0,996.9,4.3,0,9,0,290,0,16,5.791 
14-mar-2011,0,8.9,0,0.8,0,0.0,1006.2,4.2,0,7,0,90,0,11,5.942 
15-mar-2011,0,9.4,0,2.4,0,3.4,1009.8,5.3,0,10,0,70,0,16,7.284 
16-mar-2011,0,9.2,0,1.6,0,0.1,1009.1,5.1,0,9,0,60,0,15,6.562 
17-mar-2011,0,9.7,0,2.3,0,0.1,1011.0,4.1,0,8,0,0,0,14,6.701 
18-mar-2011,0,11.8,0,3.6,0,0.0,1019.5,3.8,0,7,0,230,0,13,7.407 
19-mar-2011,0,9.9,0,3.2,0,5.3,1025.0,6.6,0,12,0,200,0,21,7.367 
20-mar-2011,0,11.9,0,6.2,0,3.5,1022.9,7.7,0,12,0,210,0,20,9.005 
21-mar-2011,0,13.5,0,5.1,0,0.1,1027.1,4.8,0,11,0,220,0,16,9.557 
22-mar-2011,0,12.5,0,6.1,0,0.0,1032.0,4.0,0,6,0,110,0,10,10.137 
23-mar-2011,0,13.4,0,5.3,0,0.0,1033.0,4.3,0,6,0,60,0,10,9.640 
24-mar-2011,0,12.9,0,5.6,0,0.0,1026.2,5.8,0,10,0,50,0,15,9.472 
25-mar-2011,0,10.6,0,5.1,0,0.0,1016.2,6.6,0,12,0,50,0,20,9.128 
26-mar-2011,0,9.9,0,3.0,0,0.0,1009.6,6.3,0,12,0,70,0,19,8.497 
27-mar-2011,0,9.9,0,4.1,0,0.0,1008.6,6.7,0,12,0,60,0,19,8.447 
28-mar-2011,0,9.5,0,3.3,0,0.3,1008.6,5.0,0,8,0,60,0,13,8.307 
29-mar-2011,0,10.1,0,7.1,0,2.0,1004.6,3.5,0,6,0,190,0,12,9.132 
30-mar-2011,0,14.4,0,7.1,0,9.1,999.5,8.3,0,13,0,230,0,22,10.307 
31-mar-2011,0,13.6,0,10.0,0,2.2,999.3,13.5,0,20,0,230,0,35,11.342 
01-apr-2011,0,11.1,0,10.0,0,1.3,1000.8,13.3,0,16,0,190,0,30,10.565 
02-apr-2011,0,12.9,0,5.3,0,1.2,999.5,9.4,0,16,0,210,0,27,  
03-apr-2011,0,11.8,0,4.5,0,1.2,1006.9,4.7,0,9,0,240,0,16,9.985 
04-apr-2011,0,10.4,0,4.2,0,3.5,1008.0,13.5,0,19,0,220,0,34,8.870 
05-apr-2011,0,11.5,0,9.9,0,1.7,1009.2,12.8,0,20,0,210,0,32,10.455 
06-apr-2011,0,12.1,0,6.9,0,0.1,1016.2,10.2,0,14,0,210,0,25,10.663 
07-apr-2011,0,16.4,0,6.1,0,0.2,1021.9,4.9,0,9,0,240,0,13,11.302 
08-apr-2011,0,13.9,0,6.4,0,0.0,1021.6,3.5,0,6,0,10,0,10,12.550 
09-apr-2011,0,16.0,0,6.9,0,0.2,1017.0,5.6,0,13,0,140,0,20,11.698 
10-apr-2011,0,17.3,0,7.5,0,0.0,1017.6,4.4,0,10,0,230,0,15,12.648 
11-apr-2011,0,14.2,0,4.9,0,0.8,1021.0,7.0,0,13,0,260,0,26,12.262 
12-apr-2011,0,12.3,0,2.0,0,0.1,1023.4,7.2,0,14,0,240,0,22,10.627 
13-apr-2011,0,10.3,0,6.7,0,13.9,1013.0,8.6,0,14,0,190,0,24,9.775 
14-apr-2011,0,13.1,0,8.5,0,0.4,1010.1,2.4,0,5,0,180,0,8,11.392 
15-apr-2011,2,14.9,2,8.5,0,0.0,1013.2,4.2,0,10,0,230,0,16,12.337 
16-apr-2011,0,13.7,0,8.5,0,0.0,1016.6,3.8,0,7,0,220,0,10,12.167 
17-apr-2011,0,10.1,0,6.6,0,0.1,1018.0,4.0,0,7,0,80,0,11,11.562 
18-apr-2011,0,15.4,0,6.7,0,0.0,1010.9,5.3,0,11,0,120,0,16,12.075 
19-apr-2011,0,16.4,0,6.7,0,0.0,1007.7,6.1,0,11,0,60,0,17,12.573 
20-apr-2011,0,17.2,0,8.2,0,0.0,1009.0,4.5,0,7,0,50,0,12,13.448 
21-apr-2011,0,17.3,0,9.6,0,0.0,1005.2,5.6,0,10,0,60,0,16,  
22-apr-2011,0,16.5,0,10.6,0,0.1,1001.4,5.1,0,10,0,200,0,15,14.225 
23-apr-2011,0,14.6,0,5.6,0,2.3,1008.3,4.4,0,9,0,320,0,15,  
24-apr-2011,2,17.1,2,4.3,0,0.0,1015.8,3.2,0,7,0,210,0,11,  
25-apr-2011,0,13.2,0,8.3,0,0.0,1021.0,6.7,0,13,0,50,0,21,13.390 
26-apr-2011,0,12.8,0,7.7,0,0.0,1021.4,6.4,0,11,0,60,0,16,13.142 
27-apr-2011,0,13.7,0,7.1,0,0.0,1020.5,4.4,0,8,0,90,0,12,14.323 
28-apr-2011,0,15.4,0,5.8,0,0.0,1016.1,5.0,0,9,0,60,0,14,14.432 
29-apr-2011,0,14.2,0,6.5,0,0.0,1009.5,7.4,0,13,0,30,0,23,  
30-apr-2011,0,16.4,0,9.6,0,0.0,1004.2,8.7,0,12,0,30,0,23,  
01-may-2011,0,13.6,0,9.8,0,2.4,1003.0,8.7,0,14,0,80,0,24,12.573 
02-may-2011,0,13.7,0,9.7,0,0.4,1005.2,9.4,0,14,0,100,0,21,12.443 
03-may-2011,0,13.1,0,7.1,0,0.0,1008.9,8.4,0,13,0,140,0,21,13.215 
04-may-2011,0,13.3,0,8.2,0,0.9,1009.5,9.7,0,14,0,130,0,23,12.868 
05-may-2011,0,13.0,0,11.1,0,8.4,1005.8,9.6,0,14,0,170,0,24,12.812 
06-may-2011,0,14.2,0,11.4,0,3.3,1002.4,7.9,0,14,0,160,0,24,13.130 
07-may-2011,2,16.4,2,11.3,0,0.6,998.3,7.8,0,15,0,130,0,23,13.300 
08-may-2011,0,15.1,0,9.9,0,0.6,999.1,12.1,0,17,0,160,0,30,  
09-may-2011,0,15.1,0,11.4,0,0.1,1006.2,11.9,0,16,0,190,0,29,14.160 
10-may-2011,0,15.3,0,10.4,0,0.4,1012.8,12.0,0,17,0,210,0,29,14.878 
11-may-2011,0,14.8,0,8.5,0,0.0,1015.2,8.1,0,15,0,220,0,26,14.753 
12-may-2011,0,15.4,0,6.8,0,0.0,1014.8,7.0,0,13,0,270,0,24,  
13-may-2011,0,13.9,0,6.6,0,6.1,1013.5,5.4,0,12,0,210,0,21,13.198 
14-may-2011,0,14.6,0,6.8,0,2.0,1018.0,6.1,0,11,0,300,0,23,12.658 
15-may-2011,0,16.9,0,7.4,0,0.6,1021.0,6.5,0,12,0,280,0,22,12.410 
16-may-2011,0,18.1,0,10.6,0,0.0,1017.8,7.1,0,12,0,250,0,22,  
17-may-2011,0,16.4,0,11.3,0,0.0,1012.0,7.1,0,12,0,240,0,18,15.600 
18-may-2011,0,15.5,0,6.7,0,1.0,1009.2,7.2,0,11,0,240,0,21,14.505 
19-may-2011,0,13.7,0,5.4,0,0.0,1012.2,7.2,0,12,0,230,0,21,14.255 
20-may-2011,0,14.9,0,9.1,0,1.7,1010.8,8.3,0,12,0,220,0,23,13.945 
21-may-2011,0,13.9,0,9.1,0,5.6,1006.3,11.0,0,16,0,200,0,31,12.790 
22-may-2011,0,15.8,0,9.0,0,0.1,1005.7,12.6,0,17,0,220,0,30,13.217 
23-may-2011,0,15.3,0,6.6,0,3.3,1008.8,13.6,0,21,0,210,0,41,13.355 
24-may-2011,0,15.0,0,5.8,0,0.0,1018.0,8.0,0,14,0,210,0,23,13.185 
25-may-2011,0,13.3,0,8.4,0,0.2,1009.4,11.3,0,17,0,200,0,29,12.658 
26-may-2011,0,14.6,0,7.1,0,1.2,1005.9,9.5,0,14,0,320,0,28,12.698 
27-may-2011,0,13.9,0,4.8,0,0.0,1012.5,7.7,0,13,0,230,0,25,  
28-may-2011,0,15.6,0,10.4,0,0.1,1005.6,9.9,0,14,0,230,0,25,14.510 
29-may-2011,0,16.7,0,10.6,0,0.3,1002.2,8.8,0,16,0,220,0,27,14.975 
30-may-2011,0,13.2,0,6.2,0,1.8,1006.6,4.9,0,11,0,230,0,20,13.905 
31-may-2011,0,15.6,0,4.7,0,0.0,1015.2,7.1,0,14,0,220,0,22,13.993 
01-jun-2011,0,16.2,0,10.2,0,0.0,1023.3,8.7,0,15,0,220,0,23,15.670 
02-jun-2011,0,15.4,0,10.5,0,0.0,1028.1,4.9,0,9,0,70,0,13,  
03-jun-2011,0,21.1,0,10.1,0,0.0,1026.1,5.4,0,8,0,80,0,13,  
04-jun-2011,0,19.6,0,13.2,0,0.0,1018.2,8.4,0,12,0,20,0,20,  
05-jun-2011,0,14.8,0,7.8,0,0.0,1009.1,5.8,0,9,0,320,0,16,16.090 
06-jun-2011,0,13.9,0,4.3,0,0.0,1000.4,6.2,0,12,0,230,0,19,15.383 
07-jun-2011,0,13.8,0,7.7,0,2.0,993.6,7.7,0,15,0,210,0,27,15.155 
08-jun-2011,0,15.9,0,8.7,0,3.2,999.0,6.9,0,12,0,270,0,25,14.390 
09-jun-2011,0,12.8,0,5.4,0,0.1,1006.5,4.9,0,10,0,230,0,17,13.605 
10-jun-2011,0,13.7,0,4.6,0,10.3,1008.8,2.9,0,7,0,210,0,11,  
11-jun-2011,0,14.4,0,6.0,0,0.0,1010.0,5.1,0,10,0,220,0,17,  
12-jun-2011,0,14.6,0,5.7,0,22.3,1000.6,8.7,0,14,0,90,0,22,12.745 
13-jun-2011,0,18.0,0,10.1,0,0.1,1004.1,5.2,0,11,0,230,0,18,15.070 
14-jun-2011,0,17.4,0,9.1,0,1.3,1008.5,6.9,0,11,0,170,0,19,15.515 
15-jun-2011,0,15.9,0,9.6,0,0.6,1004.4,9.3,0,13,0,230,0,23,16.142 
16-jun-2011,0,14.9,0,8.3,0,0.0,1002.0,9.6,0,17,0,220,0,28,15.882 
17-jun-2011,0,16.8,0,9.4,0,24.9,995.0,7.9,0,16,0,180,0,28,14.462 
18-jun-2011,0,16.3,0,8.8,0,5.6,997.2,7.0,0,13,0,260,0,27,14.210 
19-jun-2011,0,15.8,0,8.0,0,0.2,1004.9,5.5,0,9,0,210,0,14,14.135 
20-jun-2011,0,14.8,0,6.6,0,9.6,1002.6,5.1,0,11,0,230,0,21,13.878 
21-jun-2011,0,15.8,0,12.1,0,1.6,998.5,10.6,0,16,0,210,0,25,15.217 
22-jun-2011,0,17.6,0,9.5,0,2.0,1002.5,5.8,0,10,0,300,0,19,15.175 
23-jun-2011,0,17.1,0,8.9,0,0.1,1011.2,6.1,0,10,0,270,0,19,14.835 
24-jun-2011,0,14.0,0,7.2,0,23.3,1011.6,8.0,0,15,0,180,0,27,13.175 
25-jun-2011,0,15.6,0,13.2,0,0.1,1011.3,11.6,0,15,0,230,0,27,14.767 
26-jun-2011,0,18.8,0,11.9,0,0.2,1011.4,6.6,0,13,0,190,0,20,16.465 
27-jun-2011,0,17.5,0,11.8,0,0.0,1009.3,4.3,0,8,0,340,0,14,16.370 
28-jun-2011,0,16.9,0,9.7,0,0.0,1013.9,5.7,0,13,0,220,0,19,16.413 
29-jun-2011,0,15.9,0,8.0,0,0.4,1018.4,5.0,0,12,0,230,0,20,16.278 
30-jun-2011,0,16.5,0,8.9,0,0.0,1021.6,4.4,0,8,0,300,0,14,16.042 
01-jul-2011,0,17.2,0,9.2,0,0.0,1020.3,3.7,0,6,0,90,0,10,16.302 
02-jul-2011,2,18.0,2,8.2,0,0.0,1015.2,3.3,0,7,0,210,0,11,17.330 
03-jul-2011,0,19.3,0,8.2,0,0.0,1011.3,3.8,0,7,0,200,0,12,18.733 
04-jul-2011,0,18.7,0,9.7,0,0.0,1007.1,6.0,0,10,0,170,0,16,18.938 
05-jul-2011,0,17.1,0,12.1,0,11.6,1000.6,9.6,0,14,0,210,0,23,17.955 
06-jul-2011,0,15.9,0,9.2,0,20.8,991.4,6.5,0,13,0,200,0,24,15.512 
07-jul-2011,0,15.7,0,10.0,0,7.9,990.2,9.2,0,15,0,210,0,25,15.495 
08-jul-2011,0,15.9,0,12.1,0,7.9,993.6,5.5,0,10,0,230,0,18,15.722 
09-jul-2011,0,19.5,0,11.5,0,2.3,1004.4,4.3,0,8,0,200,0,13,16.862 
10-jul-2011,0,18.0,0,13.1,0,1.7,1012.2,4.1,0,6,0,340,0,11,16.638 
11-jul-2011,0,17.8,0,12.1,0,0.0,1015.2,5.0,0,8,0,80,0,12,17.028 
12-jul-2011,0,18.3,0,11.2,0,0.0,1014.9,5.5,0,10,0,60,0,17,16.480 
13-jul-2011,0,17.7,0,9.8,0,0.0,1015.7,5.4,0,9,0,60,0,14,17.915 
14-jul-2011,0,19.6,0,9.5,0,0.0,1014.7,5.4,0,11,0,210,0,17,18.917 
15-jul-2011,2,17.2,2,13.0,0,2.6,1005.9,7.6,0,13,0,210,0,21,17.798 
16-jul-2011,2,18.3,2,12.6,0,2.0,993.0,8.6,0,12,0,250,0,23,17.740 
17-jul-2011,0,16.4,0,12.4,0,0.4,989.5,9.3,0,13,0,290,0,28,16.157 
18-jul-2011,0,16.5,0,12.2,0,0.2,994.1,7.5,0,10,0,270,0,21,15.675 
19-jul-2011,0,17.0,0,12.7,0,0.0,999.9,6.0,0,11,0,330,0,22,15.795 
20-jul-2011,0,16.2,0,11.1,0,1.1,1004.9,4.9,0,9,0,70,0,15,16.835 
21-jul-2011,0,14.7,0,11.4,0,0.0,1010.9,6.9,0,11,0,340,0,18,15.965 
22-jul-2011,0,16.9,0,8.8,0,0.0,1013.3,4.9,0,9,0,330,0,14,16.382 
23-jul-2011,0,18.6,0,10.2,0,0.0,1010.5,5.4,0,11,0,220,0,17,17.943 
24-jul-2011,0,20.6,0,14.8,0,0.0,1006.5,3.5,0,8,0,220,0,11,18.403 
25-jul-2011,0,19.8,0,14.6,0,2.7,1006.0,2.4,0,5,0,340,0,9,18.765 
26-jul-2011,0,19.7,0,11.6,0,0.3,1011.1,4.4,0,8,0,330,0,15,18.270 
27-jul-2011,0,22.1,0,11.1,0,0.3,1015.8,3.6,0,9,0,210,0,13,19.532 
28-jul-2011,0,16.5,0,13.9,0,2.2,1018.8,4.4,0,9,0,330,0,15,17.780 
29-jul-2011,0,18.4,0,12.2,0,0.0,1018.3,4.5,0,7,0,90,0,11,17.312 
30-jul-2011,0,17.6,0,13.8,0,0.0,1013.0,5.1,0,8,0,180,0,13,17.552 
31-jul-2011,0,17.8,0,13.4,0,3.5,1007.2,7.3,0,12,0,220,0,19,17.225 
01-aug-2011,0,19.5,0,14.1,0,0.0,1005.2,3.4,0,7,0,180,0,12,18.263 
02-aug-2011,0,18.3,0,12.4,0,0.0,1007.2,4.8,0,10,0,210,0,16,18.853 
03-aug-2011,0,18.4,0,10.9,0,1.5,1005.9,5.6,0,11,0,160,0,18,17.693 
04-aug-2011,0,21.7,0,13.1,0,0.6,1003.8,6.9,0,12,0,270,0,21,18.090 
